Month,Year,Rainfall
OCT,1989,22.9
NOV,1989,1.4
DEC,1989,1.7
JAN,1990,2.6
FEB,1990,0.2
MAR,1990,0
APR,1990,0.2
MAY,1990,78.2
JUN,1990,150.5
JUL,1990,227.3
AUG,1990,294.6
SEP,1990,94.9
OCT,1990,154.9
NOV,1990,17.2
DEC,1990,1.9
JAN,1991,0
FEB,1991,0.1
MAR,1991,0.3
APR,1991,12.2
MAY,1991,19.2
JUN,1991,293.8
JUL,1991,318.1
AUG,1991,143.9
SEP,1991,67.3
OCT,1991,21
NOV,1991,4.7
DEC,1991,0.1
JAN,1992,0
FEB,1992,0
MAR,1992,0
APR,1992,2.1
MAY,1992,5.1
JUN,1992,146.9
JUL,1992,190.6
AUG,1992,248.6
SEP,1992,132.1
OCT,1992,55.6
NOV,1992,10.1
DEC,1992,0
JAN,1993,0
FEB,1993,0.1
MAR,1993,3
APR,1993,5.7
MAY,1993,11.5
JUN,1993,147.6
JUL,1993,289.2
AUG,1993,162.4
SEP,1993,162.6
OCT,1993,192.8
NOV,1993,10.7
DEC,1993,34.3
JAN,1994,3.1
FEB,1994,0.1
MAR,1994,0.6
APR,1994,21.8
MAY,1994,23.8
JUN,1994,253.2
JUL,1994,332.9
AUG,1994,188.4
SEP,1994,118.9
OCT,1994,66.2
NOV,1994,12.6
DEC,1994,0
JAN,1995,20
FEB,1995,0.2
MAR,1995,5.4
APR,1995,6.7
MAY,1995,24
JUN,1995,63.6
JUL,1995,253.1
AUG,1995,82.7
SEP,1995,194.3
OCT,1995,121.5
NOV,1995,4.9
DEC,1995,0
JAN,1996,0.1
FEB,1996,0
MAR,1996,0.1
APR,1996,4.1
MAY,1996,5.7
JUN,1996,162.3
JUL,1996,281
AUG,1996,184.1
SEP,1996,161.4
OCT,1996,171.3
NOV,1996,4.8
DEC,1996,0.4
JAN,1997,3.3
FEB,1997,0
MAR,1997,2.4
APR,1997,15.3
MAY,1997,6.5
JUN,1997,180.2
JUL,1997,239.9
AUG,1997,295.5
SEP,1997,91.7
OCT,1997,57.7
NOV,1997,68.8
DEC,1997,39.6
JAN,1998,0.2
FEB,1998,0
MAR,1998,0.6
APR,1998,2.5
MAY,1998,18.4
JUN,1998,147.1
JUL,1998,264.1
AUG,1998,226.4
SEP,1998,257.2
OCT,1998,162.5
NOV,1998,22.1
DEC,1998,0
JAN,1999,0
FEB,1999,6.7
MAR,1999,0
APR,1999,0.1
MAY,1999,39.2
JUN,1999,225.3
JUL,1999,262.5
AUG,1999,85.4
SEP,1999,169
OCT,1999,177.6
NOV,1999,0
DEC,1999,0
JAN,2000,0.4
FEB,2000,1.1
MAR,2000,0.2
APR,2000,1.7
MAY,2000,18.5
JUN,2000,173
JUL,2000,198.7
AUG,2000,159.6
SEP,2000,87
OCT,2000,56.5
NOV,2000,2.7
DEC,2000,2.1
JAN,2001,4.4
FEB,2001,0
MAR,2001,0.3
APR,2001,4.7
MAY,2001,8.4
JUN,2001,157.9
JUL,2001,179.3
AUG,2001,160.9
SEP,2001,137.3
OCT,2001,125.5
NOV,2001,5.7
DEC,2001,0.5
JAN,2002,1.7
FEB,2002,3.1
MAR,2002,1
APR,2002,13
MAY,2002,14.4
JUN,2002,251.9
JUL,2002,95.6
AUG,2002,221.5
SEP,2002,95.8
OCT,2002,36.3
NOV,2002,5.9
DEC,2002,0
JAN,2003,0.8
FEB,2003,2.2
MAR,2003,1.5
APR,2003,5.7
MAY,2003,15.1
JUN,2003,210.8
JUL,2003,208.7
AUG,2003,178.4
SEP,2003,116.2
OCT,2003,29.5
NOV,2003,3.5
DEC,2003,0.1
JAN,2004,0.1
FEB,2004,0.1
MAR,2004,0
APR,2004,4.7
MAY,2004,49
JUN,2004,215.9
JUL,2004,174.2
AUG,2004,354.1
SEP,2004,181.2
OCT,2004,42.1
NOV,2004,8
DEC,2004,0.1
JAN,2005,3.6
FEB,2005,0.4
MAR,2005,1.6
APR,2005,11.1
MAY,2005,7.8
JUN,2005,240.5
JUL,2005,361.2
AUG,2005,256.1
SEP,2005,276.4
OCT,2005,62.7
NOV,2005,0
DEC,2005,0
JAN,2006,0
FEB,2006,0
MAR,2006,7.1
APR,2006,0.2
MAY,2006,42.3
JUN,2006,205.3
JUL,2006,416.4
AUG,2006,421.7
SEP,2006,217
OCT,2006,60.1
NOV,2006,25.5
DEC,2006,0
JAN,2007,1.3
FEB,2007,0.4
MAR,2007,0
APR,2007,2.1
MAY,2007,5.5
JUN,2007,266.9
JUL,2007,293.5
AUG,2007,274.2
SEP,2007,189.2
OCT,2007,3.4
NOV,2007,3.9
DEC,2007,0
JAN,2008,0
FEB,2008,0
MAR,2008,18.1
APR,2008,0.6
MAY,2008,1.1
JUN,2008,107.9
JUL,2008,157.9
AUG,2008,257.6
SEP,2008,312.4
OCT,2008,56.6
NOV,2008,3.7
DEC,2008,0.9
JAN,2009,0
FEB,2009,1.7
MAR,2009,0.8
APR,2009,0.4
MAY,2009,7.7
JUN,2009,68.9
JUL,2009,329.8
AUG,2009,148.2
SEP,2009,162.6
OCT,2009,96.2
NOV,2009,121.3
DEC,2009,4.3
JAN,2010,2.9
FEB,2010,0.1
MAR,2010,0.9
APR,2010,2.3
MAY,2010,5.4
JUN,2010,185.6
JUL,2010,280.9
AUG,2010,233.2
SEP,2010,165.6
OCT,2010,77.1
NOV,2010,73.4
DEC,2010,0.2
JAN,2011,0
FEB,2011,0.3
MAR,2011,0.3
APR,2011,5
