Month,Year,Rainfall
SEP,1964,521.2
OCT,1964,218.9
NOV,1964,349.2
DEC,1964,101.6
JAN,1965,11.8
FEB,1965,30.4
MAR,1965,25.3
APR,1965,51
MAY,1965,292.3
JUN,1965,408.8
JUL,1965,392.1
AUG,1965,396.6
SEP,1965,576.8
OCT,1965,290.5
NOV,1965,187.9
DEC,1965,500.4
JAN,1966,79.8
FEB,1966,4.2
MAR,1966,12
APR,1966,38.7
MAY,1966,376.9
JUN,1966,148.8
JUL,1966,433.5
AUG,1966,335.6
SEP,1966,454.1
OCT,1966,171.9
NOV,1966,333.8
DEC,1966,311.9
JAN,1967,164.6
FEB,1967,21.6
MAR,1967,30
APR,1967,63.4
MAY,1967,516.4
JUN,1967,340.8
JUL,1967,537.8
AUG,1967,614.3
SEP,1967,303.5
OCT,1967,427.5
NOV,1967,99.7
DEC,1967,97
JAN,1968,22.1
FEB,1968,1.3
MAR,1968,4.2
APR,1968,81.5
MAY,1968,297.6
JUN,1968,545.2
JUL,1968,519.3
AUG,1968,242
SEP,1968,496.8
OCT,1968,281.6
NOV,1968,152
DEC,1968,119.2
JAN,1969,106.3
FEB,1969,64.7
MAR,1969,14.6
APR,1969,20.8
MAY,1969,317.3
JUN,1969,422.8
JUL,1969,345.2
AUG,1969,281.4
SEP,1969,489.8
OCT,1969,146.8
NOV,1969,343.7
DEC,1969,65.8
JAN,1970,72.2
FEB,1970,34
MAR,1970,7.8
APR,1970,58.2
MAY,1970,422.7
JUN,1970,407.3
JUL,1970,564.6
AUG,1970,342.9
SEP,1970,423.5
OCT,1970,386.6
NOV,1970,418.4
DEC,1970,232.7
JAN,1971,41.5
FEB,1971,32.8
MAR,1971,37.7
APR,1971,35.3
MAY,1971,398
JUN,1971,394.6
JUL,1971,421.1
AUG,1971,327.9
SEP,1971,470.2
OCT,1971,505.3
NOV,1971,178.4
DEC,1971,155.9
JAN,1972,13.7
FEB,1972,1.7
MAR,1972,7.5
APR,1972,178.3
MAY,1972,420.2
JUN,1972,470
JUL,1972,544.6
AUG,1972,384.9
SEP,1972,444.5
OCT,1972,263.8
NOV,1972,413.9
DEC,1972,180
JAN,1973,18.1
FEB,1973,20.3
MAR,1973,30.5
APR,1973,29.6
MAY,1973,418.6
JUN,1973,488.6
JUL,1973,371.4
AUG,1973,370.3
SEP,1973,357.5
OCT,1973,247.2
NOV,1973,349.8
DEC,1973,289.1
JAN,1974,22.2
FEB,1974,43.9
MAR,1974,17.2
APR,1974,301.4
MAY,1974,353.3
JUN,1974,343.8
JUL,1974,257.1
AUG,1974,456.2
SEP,1974,321.6
OCT,1974,398.4
NOV,1974,372.2
DEC,1974,74.8
JAN,1975,276.9
FEB,1975,27.5
MAR,1975,8
APR,1975,24.2
MAY,1975,362.9
JUN,1975,706.3
JUL,1975,173.6
AUG,1975,357.4
SEP,1975,351.8
OCT,1975,373.6
NOV,1975,323.7
DEC,1975,99.7
JAN,1976,20.9
FEB,1976,9.7
MAR,1976,0.6
APR,1976,161.6
MAY,1976,551.4
JUN,1976,441.4
JUL,1976,382.1
AUG,1976,487.7
SEP,1976,387
OCT,1976,166.8
NOV,1976,307.2
DEC,1976,359.6
JAN,1977,79.7
FEB,1977,43.2
MAR,1977,6.1
APR,1977,6.9
MAY,1977,275.3
JUN,1977,339.3
JUL,1977,341.1
AUG,1977,345.5
SEP,1977,467.1
OCT,1977,263.6
NOV,1977,153.3
DEC,1977,67.1
JAN,1978,109.6
FEB,1978,29.3
MAR,1978,18.9
APR,1978,63.4
MAY,1978,343.6
JUN,1978,462.2
JUL,1978,656.6
AUG,1978,346.3
SEP,1978,310.8
OCT,1978,243.7
NOV,1978,83.4
DEC,1978,44.6
JAN,1979,35.5
FEB,1979,9.4
MAR,1979,3.9
APR,1979,64.8
MAY,1979,146.3
JUN,1979,282.8
JUL,1979,455.9
AUG,1979,173.6
SEP,1979,330.2
OCT,1979,163.5
NOV,1979,169.8
DEC,1979,13.6
JAN,1980,5.5
FEB,1980,0.8
MAR,1980,9.2
APR,1980,38.8
MAY,1980,728.4
JUN,1980,604.2
JUL,1980,575.7
AUG,1980,494.4
SEP,1980,271.9
OCT,1980,252
NOV,1980,143.7
DEC,1980,500.7
JAN,1981,11.1
FEB,1981,27.8
MAR,1981,1.7
APR,1981,94.1
MAY,1981,270.8
JUN,1981,600.6
JUL,1981,344.1
AUG,1981,510.7
SEP,1981,452.6
OCT,1981,242.1
NOV,1981,348.4
DEC,1981,170.7
JAN,1982,8.8
FEB,1982,2.8
MAR,1982,6.6
APR,1982,97.5
MAY,1982,229.2
JUN,1982,448.7
JUL,1982,410.5
AUG,1982,347.6
SEP,1982,369
OCT,1982,164.5
NOV,1982,238.8
DEC,1982,60.5
JAN,1983,22.1
FEB,1983,0
MAR,1983,3.1
APR,1983,9.1
MAY,1983,240.8
JUN,1983,424.3
JUL,1983,468.9
AUG,1983,493.8
SEP,1983,505.5
OCT,1983,275.8
NOV,1983,261
DEC,1983,88.1
JAN,1984,69.4
FEB,1984,173.8
MAR,1984,26.3
APR,1984,156.6
MAY,1984,162.3
JUN,1984,424.9
JUL,1984,446.4
AUG,1984,125.8
SEP,1984,283.6
OCT,1984,347.1
NOV,1984,158.9
DEC,1984,445.2
JAN,1985,12
FEB,1985,19.2
MAR,1985,24.1
APR,1985,55
MAY,1985,278.1
JUN,1985,588.4
JUL,1985,230.9
AUG,1985,375.2
SEP,1985,362.5
OCT,1985,358.9
NOV,1985,232.1
DEC,1985,94.4
JAN,1986,14.8
FEB,1986,0.6
MAR,1986,1.5
APR,1986,8.2
MAY,1986,302.6
JUN,1986,312.2
JUL,1986,308.5
AUG,1986,444
SEP,1986,408.9
OCT,1986,176.1
NOV,1986,163.5
DEC,1986,47
JAN,1987,72.4
FEB,1987,35.2
MAR,1987,20.4
APR,1987,17.7
MAY,1987,162.9
JUN,1987,343.7
JUL,1987,45.3
AUG,1987,666.5
SEP,1987,378.9
OCT,1987,373.4
NOV,1987,313.4
DEC,1987,334.1
JAN,1988,10.2
FEB,1988,39.9
MAR,1988,28
APR,1988,82.7
MAY,1988,427.5
JUN,1988,357.4
JUL,1988,495.6
AUG,1988,354.2
SEP,1988,603.3
OCT,1988,271.4
NOV,1988,583
DEC,1988,69.9
JAN,1989,56
FEB,1989,12.8
MAR,1989,68.1
APR,1989,42.6
MAY,1989,379.3
JUN,1989,414.9
JUL,1989,380.1
AUG,1989,413.2
SEP,1989,215.9
OCT,1989,291.8
NOV,1989,255
DEC,1989,4
JAN,1990,13.4
FEB,1990,0.2
MAR,1990,24.6
APR,1990,87.5
MAY,1990,424.6
JUN,1990,291
JUL,1990,213.2
AUG,1990,293.3
SEP,1990,310.4
OCT,1990,133.6
NOV,1990,291.1
DEC,1990,100.3
JAN,1991,14.1
FEB,1991,3.8
MAR,1991,28
APR,1991,132.9
MAY,1991,191.3
JUN,1991,165.7
JUL,1991,547.2
AUG,1991,486.5
SEP,1991,489.9
OCT,1991,287.6
NOV,1991,130.1
DEC,1991,58.5
JAN,1992,75.9
FEB,1992,10.9
MAR,1992,0
APR,1992,5.1
MAY,1992,241.7
JUN,1992,392
JUL,1992,348.2
AUG,1992,372.3
SEP,1992,323.7
OCT,1992,257.3
NOV,1992,64.3
DEC,1992,7.2
JAN,1993,14.9
FEB,1993,0
MAR,1993,129.9
APR,1993,43.7
MAY,1993,181.4
JUN,1993,257.1
JUL,1993,391.7
AUG,1993,226.7
SEP,1993,437
OCT,1993,299.3
NOV,1993,189
DEC,1993,66.7
JAN,1994,7.2
FEB,1994,35.5
MAR,1994,129.4
APR,1994,154.6
MAY,1994,403.2
JUN,1994,386.3
JUL,1994,569.7
AUG,1994,460.5
SEP,1994,775.1
OCT,1994,137.5
NOV,1994,180.3
DEC,1994,23.8
JAN,1995,51.8
FEB,1995,12.5
MAR,1995,12.1
APR,1995,21.1
MAY,1995,314.8
JUN,1995,450.4
JUL,1995,501.4
AUG,1995,555.8
SEP,1995,426.4
OCT,1995,294.7
NOV,1995,452.9
DEC,1995,21.6
JAN,1996,52.2
FEB,1996,4.8
MAR,1996,3.4
APR,1996,122.7
MAY,1996,298
JUN,1996,559.2
JUL,1996,335.5
AUG,1996,328
SEP,1996,541.6
OCT,1996,318.5
NOV,1996,254.2
DEC,1996,178.8
JAN,1997,9.5
FEB,1997,0
MAR,1997,0.2
APR,1997,15.6
MAY,1997,281.1
JUN,1997,199.5
JUL,1997,918.5
AUG,1997,430.6
SEP,1997,440.2
OCT,1997,128.7
NOV,1997,292.8
DEC,1997,38.4
JAN,1998,0.9
FEB,1998,0
MAR,1998,0
APR,1998,0
MAY,1998,348.9
JUN,1998,600
JUL,1998,364.5
AUG,1998,258.9
SEP,1998,337.8
OCT,1998,618.6
NOV,1998,227.8
DEC,1998,89
JAN,1999,46.8
FEB,1999,44.6
MAR,1999,14.2
APR,1999,270.6
MAY,1999,257.4
JUN,1999,295
JUL,1999,408.5
AUG,1999,329.2
SEP,1999,325.3
OCT,1999,437.5
NOV,1999,124.9
DEC,1999,145.7
JAN,2000,53
FEB,2000,59
MAR,2000,171.3
APR,2000,218.1
MAY,2000,422.8
JUN,2000,357
JUL,2000,176.3
AUG,2000,460.8
SEP,2000,250.1
OCT,2000,321.2
NOV,2000,158.3
DEC,2000,115.2
JAN,2001,89
FEB,2001,15.7
MAR,2001,143.3
APR,2001,30.1
MAY,2001,705.3
JUN,2001,370.7
JUL,2001,341.3
AUG,2001,469
SEP,2001,334.4
OCT,2001,267.6
NOV,2001,222.6
DEC,2001,91.8
JAN,2002,10.6
FEB,2002,0
MAR,2002,11.5
APR,2002,100.2
MAY,2002,366.7
JUN,2002,358.3
JUL,2002,317.4
AUG,2002,429.8
SEP,2002,420
OCT,2002,169
NOV,2002,306.7
DEC,2002,129.9
JAN,2003,44.3
FEB,2003,7.9
MAR,2003,149.2
APR,2003,19.4
MAY,2003,296.3
JUN,2003,159.9
JUL,2003,494.9
AUG,2003,379.4
SEP,2003,371.9
OCT,2003,310.4
NOV,2003,74.1
DEC,2003,48
JAN,2004,54.5
FEB,2004,35.9
MAR,2004,36.5
APR,2004,41.6
MAY,2004,505.1
JUN,2004,423.9
JUL,2004,378.9
AUG,2004,308.7
SEP,2004,280.7
OCT,2004,223.9
NOV,2004,169.9
DEC,2004,0.4
JAN,2005,0
FEB,2005,0
MAR,2005,20.3
APR,2005,51.1
MAY,2005,305.3
JUN,2005,452.4
JUL,2005,429.3
AUG,2005,311.1
SEP,2005,507.5
OCT,2005,293.5
NOV,2005,300.1
DEC,2005,283.9
JAN,2006,16.3
FEB,2006,14.4
MAR,2006,48.9
APR,2006,163.7
MAY,2006,321.4
JUN,2006,366
JUL,2006,182.7
AUG,2006,219.6
SEP,2006,546.5
OCT,2006,374.7
NOV,2006,76.1
DEC,2006,74.4
JAN,2007,4.9
FEB,2007,1.6
MAR,2007,5
APR,2007,54.6
MAY,2007,370
JUN,2007,378.3
JUL,2007,463.2
AUG,2007,465.3
SEP,2007,486.4
OCT,2007,209.4
NOV,2007,223.9
DEC,2007,85.6
JAN,2008,9.9
FEB,2008,67.7
MAR,2008,115.8
APR,2008,216.1
MAY,2008,545.5
JUN,2008,457.8
JUL,2008,511.2
AUG,2008,482.1
SEP,2008,332
OCT,2008,243.7
NOV,2008,321.1
DEC,2008,72
JAN,2009,24.5
FEB,2009,6.3
MAR,2009,44.2
APR,2009,136.5
MAY,2009,313.1
JUN,2009,633.5
JUL,2009,297.3
AUG,2009,351.5
SEP,2009,344.7
OCT,2009,272.8
NOV,2009,66.2
DEC,2009,48
JAN,2010,101.7
FEB,2010,8
MAR,2010,0.7
APR,2010,12.5
MAY,2010,319
JUN,2010,448.9
JUL,2010,521.9
AUG,2010,563.8
SEP,2010,263.3
OCT,2010,402.4
NOV,2010,268.5
DEC,2010,246.4
JAN,2011,265.9
FEB,2011,84.8
MAR,2011,272.8
APR,2011,111.4
MAY,2011,326.5
JUN,2011,383.2
JUL,2011,583.2
AUG,2011,441.5
SEP,2011,757.1
OCT,2011,212.3
NOV,2011,150.8
DEC,2011,238.5
JAN,2012,119.9
FEB,2012,45.6
MAR,2012,30.9
APR,2012,55.8
MAY,2012,533.9
JUN,2012,458.2
JUL,2012,317.3
AUG,2012,369.6
SEP,2012,868.9
OCT,2012,209.7
NOV,2012,300.5
DEC,2012,187.3
JAN,2013,67.1
FEB,2013,37.6
MAR,2013,43
APR,2013,46.3
MAY,2013,509.3
JUN,2013,777
JUL,2013,564.8
AUG,2013,336.7
SEP,2013,473.6
OCT,2013,455.8
NOV,2013,354.2
DEC,2013,92.3
JAN,2014,41.9
FEB,2014,8.6
