Month,Year,Rainfall
OCT,1967,7.8
NOV,1967,13.8
DEC,1967,68.9
JAN,1968,14.1
FEB,1968,15.9
MAR,1968,17.3
APR,1968,0
MAY,1968,2.3
JUN,1968,28.3
JUL,1968,211.2
AUG,1968,90.1
SEP,1968,0.1
OCT,1968,7
NOV,1968,0
DEC,1968,2
JAN,1969,1.5
FEB,1969,6.8
MAR,1969,9.7
APR,1969,3.6
MAY,1969,21
JUN,1969,11.3
JUL,1969,130.9
AUG,1969,132.7
SEP,1969,158.8
OCT,1969,0.3
NOV,1969,0.6
DEC,1969,0
JAN,1970,35.4
FEB,1970,35.4
MAR,1970,9.4
APR,1970,0
MAY,1970,11.5
JUN,1970,67.2
JUL,1970,65.7
AUG,1970,207.9
SEP,1970,104.9
OCT,1970,0.8
NOV,1970,0
DEC,1970,0
JAN,1971,17
FEB,1971,18.9
MAR,1971,1.1
APR,1971,7.5
MAY,1971,58.7
JUN,1971,61.3
JUL,1971,148.4
AUG,1971,259.2
SEP,1971,51.6
OCT,1971,11.3
NOV,1971,1.8
DEC,1971,0
JAN,1972,6.8
FEB,1972,12.1
MAR,1972,5.6
APR,1972,11.6
MAY,1972,0.1
JUN,1972,24.9
JUL,1972,137.1
AUG,1972,186
SEP,1972,12.6
OCT,1972,7.7
NOV,1972,33.1
DEC,1972,3.2
JAN,1973,15.8
FEB,1973,5.2
MAR,1973,3.2
APR,1973,0.5
MAY,1973,32.9
JUN,1973,75.1
JUL,1973,118.3
AUG,1973,189.8
SEP,1973,57.6
OCT,1973,19.7
NOV,1973,0
DEC,1973,9
JAN,1974,0.5
FEB,1974,1.3
MAR,1974,1.6
APR,1974,0.9
MAY,1974,4.6
JUN,1974,37.9
JUL,1974,201.5
AUG,1974,94.5
SEP,1974,12.2
OCT,1974,16.4
NOV,1974,0
DEC,1974,13.5
JAN,1975,20.3
FEB,1975,2.9
MAR,1975,9.3
APR,1975,0.3
MAY,1975,5.6
JUN,1975,57.9
JUL,1975,182.6
AUG,1975,180.1
SEP,1975,142.4
OCT,1975,20.6
NOV,1975,0
DEC,1975,0
JAN,1976,8.8
FEB,1976,23.1
MAR,1976,6.8
APR,1976,2.7
MAY,1976,32.4
JUN,1976,80.2
JUL,1976,216.2
AUG,1976,317.4
SEP,1976,38
OCT,1976,0.2
NOV,1976,0.1
DEC,1976,0.8
JAN,1977,50.1
FEB,1977,1.5
MAR,1977,0.8
APR,1977,22.8
MAY,1977,23.6
JUN,1977,50.6
JUL,1977,288.4
AUG,1977,165.7
SEP,1977,118.3
OCT,1977,8.4
NOV,1977,0.5
DEC,1977,9.4
JAN,1978,0.2
FEB,1978,24.8
MAR,1978,51.7
APR,1978,4.2
MAY,1978,1.5
JUN,1978,71.5
JUL,1978,202.7
AUG,1978,184.8
SEP,1978,104.5
OCT,1978,2.1
NOV,1978,2.8
DEC,1978,0.5
JAN,1979,23.2
FEB,1979,45.5
MAR,1979,10.7
APR,1979,3.5
MAY,1979,30
JUN,1979,33.6
JUL,1979,122.7
AUG,1979,39.7
SEP,1979,19.9
OCT,1979,3.6
NOV,1979,2.8
DEC,1979,6.3
JAN,1980,5.8
FEB,1980,2.3
MAR,1980,22
APR,1980,0.4
MAY,1980,8.9
JUN,1980,45.5
JUL,1980,236.5
AUG,1980,102
SEP,1980,50.2
OCT,1980,13.4
NOV,1980,4.9
DEC,1980,21.4
JAN,1981,25.7
FEB,1981,13.3
MAR,1981,34.6
APR,1981,0.5
