Month,Year,Rainfall
APR,1952,99.7
MAY,1952,77
JUN,1952,167.4
JUL,1952,431
AUG,1952,244.7
SEP,1952,189.1
OCT,1952,159.6
NOV,1952,2.5
DEC,1952,0
JAN,1953,25.8
FEB,1953,14.1
MAR,1953,4.8
APR,1953,13.6
MAY,1953,61.9
JUN,1953,311.1
JUL,1953,358.3
AUG,1953,343.1
SEP,1953,278.5
OCT,1953,56
NOV,1953,38.6
DEC,1953,0
JAN,1954,12.3
FEB,1954,5.9
MAR,1954,0.3
APR,1954,11.6
MAY,1954,88.6
JUN,1954,211.1
JUL,1954,201.7
AUG,1954,215.1
SEP,1954,247.1
OCT,1954,56.8
NOV,1954,1.5
DEC,1954,28
JAN,1955,2.9
FEB,1955,2.3
MAR,1955,11.4
APR,1955,24.3
MAY,1955,48
JUN,1955,174.7
JUL,1955,338.8
AUG,1955,251.9
SEP,1955,188.1
OCT,1955,151.9
NOV,1955,73.9
DEC,1955,0.1
JAN,1956,4.5
FEB,1956,33.9
MAR,1956,50.7
APR,1956,25.6
MAY,1956,141.6
JUN,1956,343.3
JUL,1956,253.9
AUG,1956,295.4
SEP,1956,391.1
OCT,1956,157.6
NOV,1956,12.7
DEC,1956,3.9
JAN,1957,50.2
FEB,1957,26.6
MAR,1957,8.7
APR,1957,6
MAY,1957,16.4
JUN,1957,231.8
JUL,1957,312.1
AUG,1957,201.1
SEP,1957,239.4
OCT,1957,38.2
NOV,1957,0.1
DEC,1957,0
JAN,1958,12.7
FEB,1958,25.6
MAR,1958,13.3
APR,1958,37.9
MAY,1958,58.3
JUN,1958,95.2
JUL,1958,280.1
AUG,1958,215.1
SEP,1958,294.7
OCT,1958,109.3
NOV,1958,8.9
DEC,1958,0
JAN,1959,33.5
FEB,1959,12.7
MAR,1959,17.3
APR,1959,28.2
MAY,1959,91.4
JUN,1959,208.5
JUL,1959,273.3
AUG,1959,328.5
SEP,1959,487.3
OCT,1959,331.2
NOV,1959,0.3
DEC,1959,0.4
JAN,1960,0.6
FEB,1960,1.4
MAR,1960,30.9
APR,1960,0.9
MAY,1960,122.3
JUN,1960,117.5
JUL,1960,336.5
AUG,1960,317.4
SEP,1960,246.3
OCT,1960,71.1
NOV,1960,0.6
DEC,1960,0
JAN,1961,11.1
FEB,1961,75.8
MAR,1961,6.8
APR,1961,13.6
MAY,1961,91.2
JUN,1961,275
JUL,1961,171.4
AUG,1961,252.8
SEP,1961,290.9
OCT,1961,101
NOV,1961,0.8
DEC,1961,0.1
JAN,1962,8.8
FEB,1962,13.1
MAR,1962,6
APR,1962,54.5
MAY,1962,80.3
JUN,1962,185.6
JUL,1962,241.1
AUG,1962,209.3
SEP,1962,233.6
OCT,1962,141
NOV,1962,0
DEC,1962,0.1
JAN,1963,0.4
FEB,1963,2.4
MAR,1963,5.7
APR,1963,61.6
MAY,1963,103.6
JUN,1963,258.8
JUL,1963,277.6
AUG,1963,167.1
SEP,1963,270.9
OCT,1963,131.5
NOV,1963,9.5
DEC,1963,0.5
JAN,1964,2.7
FEB,1964,11.1
MAR,1964,18
APR,1964,58.3
MAY,1964,84.7
JUN,1964,136.2
JUL,1964,404.2
AUG,1964,211.3
SEP,1964,219.9
OCT,1964,124
NOV,1964,8
DEC,1964,0
JAN,1965,0.3
FEB,1965,33.9
MAR,1965,46.5
APR,1965,32.8
MAY,1965,45.3
JUN,1965,227.6
JUL,1965,289.6
AUG,1965,287
SEP,1965,220.3
OCT,1965,80.1
NOV,1965,0.3
DEC,1965,0.2
JAN,1966,33.1
FEB,1966,4.4
MAR,1966,5.1
APR,1966,18.3
MAY,1966,43.4
JUN,1966,296
JUL,1966,168.7
AUG,1966,236.6
SEP,1966,187.2
OCT,1966,84.9
NOV,1966,34.7
DEC,1966,6.3
JAN,1967,52.5
FEB,1967,3.3
MAR,1967,44.9
APR,1967,65.3
MAY,1967,53
JUN,1967,131.6
JUL,1967,247.8
AUG,1967,368.8
SEP,1967,326.2
OCT,1967,52.3
NOV,1967,1.3
DEC,1967,1.4
JAN,1968,5.7
FEB,1968,7.6
MAR,1968,7.7
APR,1968,12.6
MAY,1968,35.5
JUN,1968,368.8
JUL,1968,418.2
AUG,1968,472.2
SEP,1968,115.2
OCT,1968,115.9
NOV,1968,37.8
DEC,1968,0.6
JAN,1969,4.7
FEB,1969,5.1
MAR,1969,20.9
APR,1969,80.2
MAY,1969,89
JUN,1969,139.8
JUL,1969,276.2
AUG,1969,418
SEP,1969,300.9
OCT,1969,45.9
NOV,1969,23.2
DEC,1969,0.2
JAN,1970,10.8
