Month,Year,Rainfall
SEP,2000,31.6
OCT,2000,1.2
NOV,2000,0
DEC,2000,0.2
JAN,2001,2.1
FEB,2001,0
MAR,2001,1.1
APR,2001,6
MAY,2001,16.4
JUN,2001,203.6
JUL,2001,269.2
AUG,2001,198.9
SEP,2001,27.5
OCT,2001,62.2
NOV,2001,0
DEC,2001,0
JAN,2002,0.4
FEB,2002,19.7
MAR,2002,1.5
APR,2002,1.7
MAY,2002,3.9
JUN,2002,138.9
JUL,2002,46.9
AUG,2002,317.7
SEP,2002,141
OCT,2002,5.9
NOV,2002,5.9
DEC,2002,0.8
JAN,2003,1.1
FEB,2003,21.1
MAR,2003,0.1
APR,2003,1
MAY,2003,0.3
JUN,2003,128.7
JUL,2003,307.5
AUG,2003,228
SEP,2003,254.9
OCT,2003,0.9
NOV,2003,0.2
DEC,2003,2.5
JAN,2004,16.8
FEB,2004,0
MAR,2004,0
APR,2004,0.4
MAY,2004,4.8
JUN,2004,83.7
JUL,2004,218
AUG,2004,421.9
SEP,2004,55.7
OCT,2004,43.7
NOV,2004,2.2
DEC,2004,0.8
JAN,2005,13.7
FEB,2005,3.1
MAR,2005,12.3
APR,2005,6.1
MAY,2005,1.9
JUN,2005,81.2
JUL,2005,345.7
AUG,2005,130.5
SEP,2005,155.1
OCT,2005,1.3
NOV,2005,0
DEC,2005,1.4
JAN,2006,0
FEB,2006,0
MAR,2006,44.3
APR,2006,3.3
MAY,2006,22.8
JUN,2006,74.5
JUL,2006,299
AUG,2006,501.9
SEP,2006,198.1
OCT,2006,13.7
NOV,2006,8.6
DEC,2006,3
JAN,2007,1.7
FEB,2007,11.5
MAR,2007,2.6
APR,2007,0.6
MAY,2007,14.6
JUN,2007,99.9
JUL,2007,305.6
AUG,2007,220.6
SEP,2007,138.3
OCT,2007,0
NOV,2007,10.5
DEC,2007,0.6
JAN,2008,0.4
FEB,2008,0
MAR,2008,2.5
APR,2008,2.5
MAY,2008,3.8
JUN,2008,194.2
JUL,2008,221.8
AUG,2008,205.8
SEP,2008,139.7
OCT,2008,12.9
NOV,2008,7.5
DEC,2008,0
JAN,2009,5.5
FEB,2009,0
MAR,2009,0.1
APR,2009,1.3
MAY,2009,6.5
JUN,2009,56.8
JUL,2009,320.3
AUG,2009,172.7
SEP,2009,139.6
OCT,2009,89.9
NOV,2009,65.1
DEC,2009,19.1
JAN,2010,2.2
FEB,2010,5.4
MAR,2010,0.8
APR,2010,0.1
MAY,2010,0.4
JUN,2010,62.2
JUL,2010,258.5
