Month,Year,Rainfall
NOV,1979,25.2
DEC,1979,10.3
JAN,1980,4.7
FEB,1980,2.4
MAR,1980,9.5
APR,1980,7.9
MAY,1980,80.9
JUN,1980,160.2
JUL,1980,389.9
AUG,1980,375.3
SEP,1980,190.5
OCT,1980,29.5
NOV,1980,0.2
DEC,1980,1
JAN,1981,31.3
FEB,1981,5.7
MAR,1981,14.3
APR,1981,47.9
MAY,1981,86.3
JUN,1981,107.9
JUL,1981,580.1
AUG,1981,311.3
SEP,1981,168.8
OCT,1981,1
NOV,1981,6.1
DEC,1981,3.9
JAN,1982,4.4
FEB,1982,6.1
MAR,1982,28.2
APR,1982,14.7
MAY,1982,31
JUN,1982,222.4
JUL,1982,227.2
AUG,1982,164.5
SEP,1982,170.5
OCT,1982,42.1
NOV,1982,21.5
DEC,1982,1
JAN,1983,13.1
FEB,1983,1.7
MAR,1983,8
APR,1983,45
MAY,1983,81.1
JUN,1983,101.2
JUL,1983,353.8
AUG,1983,195.8
SEP,1983,220.6
OCT,1983,69.9
NOV,1983,0
DEC,1983,14.1
JAN,1984,28.6
FEB,1984,33.9
MAR,1984,1.3
APR,1984,11.2
MAY,1984,65.6
JUN,1984,353.4
JUL,1984,476.4
AUG,1984,216.9
SEP,1984,219
OCT,1984,15.4
NOV,1984,1.5
DEC,1984,3
JAN,1985,8.8
FEB,1985,0.5
MAR,1985,0.5
APR,1985,8
MAY,1985,69.2
JUN,1985,163.2
JUL,1985,481.5
AUG,1985,238
SEP,1985,289
OCT,1985,188
NOV,1985,1.2
DEC,1985,7.1
JAN,1986,1.1
FEB,1986,13.9
MAR,1986,0.5
APR,1986,16
MAY,1986,94.3
JUN,1986,168.4
JUL,1986,395.7
AUG,1986,263.5
SEP,1986,221.1
OCT,1986,124.2
NOV,1986,1.3
DEC,1986,22.1
JAN,1987,0.7
FEB,1987,3.7
MAR,1987,5.4
APR,1987,37.7
MAY,1987,40.1
JUN,1987,143.6
JUL,1987,452
AUG,1987,539.8
SEP,1987,379.7
OCT,1987,52.8
NOV,1987,2.7
DEC,1987,2.3
JAN,1988,1.2
FEB,1988,15.3
MAR,1988,27.3
APR,1988,46.9
MAY,1988,46.2
JUN,1988,174.5
JUL,1988,364.5
AUG,1988,459.4
SEP,1988,153.2
OCT,1988,33.7
NOV,1988,1.5
DEC,1988,13.8
JAN,1989,8.9
FEB,1989,8.7
MAR,1989,6.9
APR,1989,0.2
MAY,1989,100.3
JUN,1989,152.9
JUL,1989,446
AUG,1989,171.9
SEP,1989,330.9
OCT,1989,28.2
NOV,1989,1
DEC,1989,14
JAN,1990,0.3
FEB,1990,30.2
MAR,1990,13.8
APR,1990,14
MAY,1990,83.3
JUN,1990,156.6
JUL,1990,485.5
AUG,1990,204.4
SEP,1990,201.2
OCT,1990,49.7
NOV,1990,0
DEC,1990,0.2
JAN,1991,14.5
FEB,1991,6.3
MAR,1991,7.9
APR,1991,8.9
MAY,1991,31.2
JUN,1991,176.2
JUL,1991,179.7
AUG,1991,324.2
SEP,1991,270.5
OCT,1991,7.2
NOV,1991,0
DEC,1991,19.2
JAN,1992,2.6
FEB,1992,3.1
MAR,1992,0.1
APR,1992,2.6
MAY,1992,61.1
JUN,1992,83.9
JUL,1992,284.8
AUG,1992,219.2
SEP,1992,85.9
OCT,1992,52.4
NOV,1992,1.4
DEC,1992,0.4
JAN,1993,9.4
FEB,1993,4
MAR,1993,24.5
APR,1993,24.5
MAY,1993,51.1
JUN,1993,154.8
JUL,1993,209.1
AUG,1993,357.3
SEP,1993,320
OCT,1993,34.3
NOV,1993,19.3
DEC,1993,0.1
JAN,1994,28.3
FEB,1994,29.1
MAR,1994,1
APR,1994,7
MAY,1994,32.7
JUN,1994,130.9
JUL,1994,217.7
AUG,1994,257.6
SEP,1994,226.5
OCT,1994,32.9
NOV,1994,4.4
DEC,1994,1.2
JAN,1995,6.8
FEB,1995,11.6
MAR,1995,2
APR,1995,0.1
MAY,1995,6.7
JUN,1995,162.9
JUL,1995,227.5
AUG,1995,335.7
SEP,1995,279.1
OCT,1995,11.4
NOV,1995,44.4
DEC,1995,23.8
JAN,1996,26
FEB,1996,21.7
MAR,1996,0.2
APR,1996,3
MAY,1996,18.2
JUN,1996,220.1
JUL,1996,238.5
AUG,1996,350.9
SEP,1996,162.5
OCT,1996,66.2
NOV,1996,0
DEC,1996,0
JAN,1997,10.5
FEB,1997,1.1
MAR,1997,2.9
APR,1997,29.3
MAY,1997,42.2
JUN,1997,211
JUL,1997,463.9
AUG,1997,287.6
SEP,1997,185.8
OCT,1997,27.8
NOV,1997,11
DEC,1997,30.6
JAN,1998,8.4
FEB,1998,11.2
MAR,1998,23.6
APR,1998,26.6
MAY,1998,38.2
JUN,1998,96.6
JUL,1998,465.1
