Month,Year,Rainfall
FEB,1946,1.5
MAR,1946,3.9
APR,1946,41.7
MAY,1946,80.8
JUN,1946,1227
JUL,1946,1001.2
AUG,1946,1086.6
SEP,1946,231.5
OCT,1946,148.9
NOV,1946,180.6
DEC,1946,37.7
JAN,1947,1.7
FEB,1947,9.2
MAR,1947,13.9
APR,1947,45.2
MAY,1947,18.7
JUN,1947,630.6
JUL,1947,1247.9
AUG,1947,899.5
SEP,1947,389.5
OCT,1947,48.7
NOV,1947,7.1
DEC,1947,26.3
JAN,1948,16.5
FEB,1948,0
MAR,1948,8.4
APR,1948,55.6
MAY,1948,66.1
JUN,1948,848.8
JUL,1948,1102.9
AUG,1948,973.2
SEP,1948,301.3
OCT,1948,90.6
NOV,1948,163
DEC,1948,0.2
JAN,1949,3.3
FEB,1949,0
MAR,1949,1.2
APR,1949,12
MAY,1949,293.1
JUN,1949,691.6
JUL,1949,1157.1
AUG,1949,585.4
SEP,1949,438
OCT,1949,148.8
NOV,1949,32
DEC,1949,0
JAN,1950,0
FEB,1950,1
MAR,1950,0.2
APR,1950,3.9
MAY,1950,89.3
JUN,1950,801.6
JUL,1950,1506.7
AUG,1950,456.1
SEP,1950,716.5
OCT,1950,136.6
NOV,1950,54.1
DEC,1950,0.1
JAN,1951,0
FEB,1951,0
MAR,1951,0.9
APR,1951,55.4
MAY,1951,70.7
JUN,1951,940.2
JUL,1951,1083.4
AUG,1951,441.1
SEP,1951,268.9
OCT,1951,187.1
NOV,1951,76.2
DEC,1951,0.4
JAN,1952,0
FEB,1952,0.5
MAR,1952,0
APR,1952,35.4
MAY,1952,84.8
JUN,1952,912.1
JUL,1952,816.6
AUG,1952,631.4
SEP,1952,54.7
OCT,1952,335.5
NOV,1952,0
DEC,1952,25.6
JAN,1953,0.3
FEB,1953,0
MAR,1953,0
APR,1953,48.2
MAY,1953,8.6
JUN,1953,666.2
JUL,1953,1630.1
AUG,1953,633.6
SEP,1953,160
OCT,1953,313.4
NOV,1953,2.9
DEC,1953,0
JAN,1954,0.5
FEB,1954,0
MAR,1954,21.6
APR,1954,61.1
MAY,1954,89.8
JUN,1954,1034.4
JUL,1954,1357.4
AUG,1954,688.7
SEP,1954,421.8
OCT,1954,133.6
NOV,1954,0.6
DEC,1954,12.1
JAN,1955,0.3
FEB,1955,0
MAR,1955,4.7
APR,1955,29.9
MAY,1955,360.3
JUN,1955,962.7
JUL,1955,639.3
AUG,1955,702.2
SEP,1955,458.2
OCT,1955,361.1
NOV,1955,31
DEC,1955,2.8
JAN,1956,0
FEB,1956,0.8
MAR,1956,1
APR,1956,78.4
MAY,1956,412.7
JUN,1956,1001
JUL,1956,1155.8
AUG,1956,520
SEP,1956,267.6
OCT,1956,288.5
NOV,1956,129.9
DEC,1956,0.7
JAN,1957,0
FEB,1957,0
MAR,1957,1.5
APR,1957,8.5
MAY,1957,168
JUN,1957,755.8
JUL,1957,1101.1
AUG,1957,703.9
SEP,1957,98
OCT,1957,189
NOV,1957,148.9
DEC,1957,0.1
JAN,1958,0.5
FEB,1958,0.1
MAR,1958,1.7
APR,1958,46.6
MAY,1958,184.8
JUN,1958,1031.4
JUL,1958,1253.7
AUG,1958,705.8
SEP,1958,296.9
OCT,1958,114.1
NOV,1958,49.1
DEC,1958,2.8
JAN,1959,0
FEB,1959,0
MAR,1959,0
APR,1959,30.4
MAY,1959,204.4
JUN,1959,994.4
JUL,1959,1727
AUG,1959,704.1
SEP,1959,521.6
OCT,1959,75.3
NOV,1959,52
DEC,1959,21.7
JAN,1960,0
FEB,1960,0
MAR,1960,8.5
APR,1960,40.7
MAY,1960,393.7
JUN,1960,790.6
JUL,1960,1053.2
AUG,1960,510.5
SEP,1960,450.5
OCT,1960,169
NOV,1960,87.6
DEC,1960,0
JAN,1961,0
FEB,1961,0
MAR,1961,0.9
APR,1961,47.7
MAY,1961,635
JUN,1961,1013
JUL,1961,1884.9
AUG,1961,936.3
SEP,1961,702.8
OCT,1961,309.6
NOV,1961,21
DEC,1961,2.7
JAN,1962,0.2
FEB,1962,3.4
MAR,1962,0.1
APR,1962,31.6
MAY,1962,359.4
JUN,1962,405.4
JUL,1962,1307.9
AUG,1962,1080.9
SEP,1962,413.5
OCT,1962,313.4
NOV,1962,18.5
DEC,1962,83.3
JAN,1963,1.1
FEB,1963,0.7
MAR,1963,28.6
APR,1963,38.5
MAY,1963,86
JUN,1963,682.3
