Month,Year,Rainfall
AUG,1961,358.2
SEP,1961,317.2
OCT,1961,155.3
NOV,1961,1.6
DEC,1961,4.6
JAN,1962,8.2
FEB,1962,15
MAR,1962,4.3
APR,1962,31.1
MAY,1962,26.5
JUN,1962,167.4
JUL,1962,251.5
AUG,1962,265.5
SEP,1962,213.5
OCT,1962,55.8
NOV,1962,0
DEC,1962,8.9
JAN,1963,2.8
FEB,1963,7.8
MAR,1963,9.9
APR,1963,23.3
MAY,1963,67.7
JUN,1963,171.5
JUL,1963,301.6
AUG,1963,249
SEP,1963,241.3
OCT,1963,228.6
NOV,1963,11.2
DEC,1963,0.2
JAN,1964,2.2
FEB,1964,12.2
MAR,1964,4.7
APR,1964,18.9
MAY,1964,53.8
JUN,1964,200.4
JUL,1964,306.4
AUG,1964,262
SEP,1964,214.4
OCT,1964,71.5
NOV,1964,3.9
DEC,1964,0
JAN,1965,0.8
FEB,1965,8.7
MAR,1965,26.6
APR,1965,31.3
MAY,1965,14.8
JUN,1965,113.1
JUL,1965,354.6
AUG,1965,215.9
SEP,1965,206.2
OCT,1965,39.2
NOV,1965,0.3
DEC,1965,0.9
JAN,1966,24.7
FEB,1966,3.8
MAR,1966,0.2
APR,1966,10.5
MAY,1966,22.1
JUN,1966,233.2
JUL,1966,174.1
AUG,1966,263.4
SEP,1966,87.9
OCT,1966,35.8
NOV,1966,15.9
DEC,1966,8.1
JAN,1967,8.6
FEB,1967,1
MAR,1967,39.9
APR,1967,24.2
MAY,1967,43.7
JUN,1967,71.9
JUL,1967,283.5
AUG,1967,450.8
SEP,1967,268.5
OCT,1967,19.8
NOV,1967,1.1
DEC,1967,12.3
JAN,1968,34.4
FEB,1968,9.4
MAR,1968,5.5
APR,1968,4.7
MAY,1968,22
JUN,1968,272.6
JUL,1968,351.5
AUG,1968,420.5
SEP,1968,97.2
OCT,1968,71.2
NOV,1968,0.5
DEC,1968,3.7
JAN,1969,6.2
FEB,1969,4
MAR,1969,5
APR,1969,34.7
MAY,1969,86.1
JUN,1969,130.2
JUL,1969,299
AUG,1969,337.4
SEP,1969,209.4
OCT,1969,25.1
NOV,1969,20.9
DEC,1969,0.1
JAN,1970,24.3
FEB,1970,16.6
MAR,1970,28
