Month,Year,Rainfall
OCT,1988,168.3
NOV,1988,74.3
DEC,1988,5.9
JAN,1989,10.5
FEB,1989,51.6
MAR,1989,30.4
APR,1989,183.4
MAY,1989,260.1
JUN,1989,488.8
JUL,1989,747
AUG,1989,267.9
SEP,1989,425.8
OCT,1989,194.1
NOV,1989,16.2
DEC,1989,6.5
JAN,1990,19.2
FEB,1990,46.9
MAR,1990,96.7
APR,1990,333.7
MAY,1990,304.1
JUN,1990,513.8
JUL,1990,446.4
AUG,1990,348.8
SEP,1990,441.1
OCT,1990,208.3
NOV,1990,7
DEC,1990,5.2
JAN,1991,13.7
FEB,1991,30.2
MAR,1991,62.1
APR,1991,175.7
MAY,1991,495.8
JUN,1991,517.8
JUL,1991,440.5
AUG,1991,388.2
SEP,1991,437.3
OCT,1991,226.2
NOV,1991,9.4
DEC,1991,41.1
JAN,1992,14.7
FEB,1992,46.3
MAR,1992,62
APR,1992,114.5
MAY,1992,292.3
JUN,1992,450.9
JUL,1992,491.4
AUG,1992,339.3
SEP,1992,296.9
OCT,1992,125
NOV,1992,14.3
DEC,1992,12.1
JAN,1993,73.3
FEB,1993,96.9
MAR,1993,86.1
APR,1993,138.5
MAY,1993,374
JUN,1993,619.5
JUL,1993,576.9
AUG,1993,477.5
SEP,1993,296
OCT,1993,130.3
NOV,1993,8.2
DEC,1993,2
JAN,1994,26.6
FEB,1994,42.5
MAR,1994,157.2
APR,1994,161.3
MAY,1994,282
JUN,1994,477.6
JUL,1994,308.6
AUG,1994,308.7
SEP,1994,178.5
OCT,1994,147
NOV,1994,15.9
DEC,1994,15.4
JAN,1995,8.7
FEB,1995,39.7
MAR,1995,42
APR,1995,145.7
MAY,1995,299.1
JUN,1995,663.3
JUL,1995,558.4
AUG,1995,543.3
SEP,1995,404
OCT,1995,80.7
NOV,1995,94
DEC,1995,7.1
JAN,1996,12.8
FEB,1996,23.2
MAR,1996,101.6
APR,1996,99.2
MAY,1996,415.6
JUN,1996,397.7
JUL,1996,499.6
AUG,1996,421.8
SEP,1996,224.4
OCT,1996,267.2
NOV,1996,3.5
